Transaction_ID,Date,Customer_ID,Product,Quantity,Payment_Method,Country,Discount_Percentage,Shipping_Cost,Delivery_Days,Customer_Rating,Return_Status,Unit_Price,Total_Price_Before_Discount,Discount_Amount,Price_After_Discount,Final_Total,Category
TXN_0004084,2024-04-15,CUST_00271,Tablet,2,Google Pay,USA,10,10.0,9.0,5.0,Yes,531,1062,106.2,955.8,965.8,Electronics
TXN_0000396,2024-04-15,CUST_00271,Charger,4,PayPal,UK,0,15.0,20.0,2.0,No,24,96,0.0,96.0,111.0,Accessories
TXN_0003837,2024-04-15,CUST_00579,Webcam,5,PayPal,USA,10,20.0,3.0,5.0,No,174,870,87.0,783.0,803.0,Peripherals
TXN_0001269,2024-04-15,CUST_00787,Headphones,1,Bank Transfer,UK,5,10.0,21.0,3.0,No,120,120,6.0,114.0,124.0,Accessories
TXN_0002452,2024-04-15,CUST_00398,Webcam,1,Google Pay,Japan,0,20.0,7.0,,No,37,37,0.0,37.0,57.0,Peripherals
TXN_0003649,2024-04-15,CUST_00398,Laptop,1,Credit Card,UK,0,20.0,3.0,4.0,No,989,989,0.0,989.0,1009.0,Electronics
TXN_0002265,2024-04-15,CUST_00357,Laptop,9,PayPal,Germany,0,15.0,10.0,5.0,No,998,8982,0.0,8982.0,8997.0,Electronics
TXN_0004530,2024-04-15,CUST_00719,Router,6,Google Pay,Canada,0,0.0,6.0,1.0,No,183,1098,0.0,1098.0,1098.0,Networking
TXN_0000687,2024-04-15,CUST_00572,Headphones,7,Debit Card,Australia,0,5.0,7.0,3.0,No,109,763,0.0,763.0,768.0,Accessories
TXN_0000196,2024-04-16,CUST_00935,Smartphone,6,PayPal,France,5,0.0,11.0,3.0,No,889,5334,266.7,5067.3,5067.3,Electronics
TXN_0002838,2024-04-16,CUST_00078,Speaker,4,Debit Card,Australia,5,20.0,12.0,4.0,Yes,293,1172,58.6,1113.4,1133.4,Accessories
TXN_0000104,2024-04-16,CUST_00270,Charger,8,PayPal,USA,0,25.0,21.0,5.0,No,-6,-48,-0.0,-48.0,-23.0,Accessories
TXN_0002665,2024-04-17,CUST_00649,Laptop,8,Google Pay,Japan,15,10.0,24.0,5.0,No,1091,8728,1309.2,7418.8,7428.8,Electronics
TXN_0002082,2024-04-17,CUST_00870,Mouse,4,Credit Card,Germany,10,5.0,24.0,5.0,No,118,472,47.2,424.8,429.8,Peripherals
TXN_0000172,2024-04-17,CUST_00500,Monitor,2,Google Pay,USA,0,15.0,17.0,4.0,Yes,421,842,0.0,842.0,857.0,Peripherals
TXN_0000259,2024-04-17,CUST_00953,USB Cable,8,Debit Card,Germany,20,25.0,29.0,4.0,No,86,688,137.6,550.4,575.4,Accessories
TXN_0000297,2024-04-17,CUST_00227,Tablet,6,Google Pay,UK,15,25.0,10.0,1.0,No,462,2772,415.8,2356.2,2381.2,Electronics
TXN_0003599,2024-04-18,CUST_00365,Tablet,5,Bank Transfer,Canada,0,15.0,15.0,,Yes,599,2995,0.0,2995.0,3010.0,Electronics
TXN_0000900,2024-04-18,CUST_00281,Charger,5,Apple Pay,Australia,5,10.0,2.0,5.0,No,105,525,26.25,498.75,508.75,Accessories
TXN_0000873,2024-04-18,CUST_00926,Screen Protector,2,Debit Card,USA,15,10.0,25.0,3.0,Yes,105,210,31.5,178.5,188.5,Accessories
TXN_0004191,2024-04-18,CUST_00845,Laptop,9,Google Pay,Australia,15,10.0,8.0,5.0,Yes,1035,9315,1397.25,7917.75,7927.75,Electronics
TXN_0004299,2024-04-18,CUST_00822,Webcam,9,Bank Transfer,USA,0,15.0,1.0,5.0,No,156,1404,0.0,1404.0,1419.0,Peripherals
TXN_0000438,2024-04-18,CUST_00948,Screen Protector,4,Bank Transfer,Canada,5,15.0,19.0,5.0,No,2,8,0.4,7.6,22.6,Accessories
TXN_0001675,2024-04-18,CUST_00465,Speaker,6,Apple Pay,Canada,0,10.0,6.0,5.0,No,214,1284,0.0,1284.0,1294.0,Accessories
TXN_0000473,2024-04-18,CUST_00573,Webcam,7,Debit Card,Germany,5,20.0,26.0,5.0,No,97,679,33.95,645.05,665.05,Peripherals
TXN_0004069,2024-04-19,CUST_00200,Screen Protector,5,Google Pay,UK,0,15.0,25.0,4.0,No,19,95,0.0,95.0,110.0,Accessories
TXN_0001157,2024-04-19,CUST_00991,Headphones,8,PayPal,Australia,0,15.0,22.0,5.0,Yes,227,1816,0.0,1816.0,1831.0,Accessories
TXN_0003372,2024-04-19,CUST_00949,Tablet,5,Apple Pay,Japan,5,20.0,19.0,4.0,No,510,2550,127.5,2422.5,2442.5,Electronics
TXN_0000496,2024-04-19,CUST_00779,Headphones,6,PayPal,USA,10,20.0,19.0,3.0,No,239,1434,143.4,1290.6,1310.6,Accessories
TXN_0000033,2024-04-19,CUST_00145,Charger,8,Debit Card,Japan,10,15.0,10.0,4.0,No,0,0,0.0,0.0,15.0,Accessories
TXN_0000742,2024-04-20,CUST_00880,Monitor,9,Debit Card,Germany,10,0.0,2.0,5.0,No,352,3168,316.8,2851.2,2851.2,Peripherals
TXN_0002749,2024-04-20,CUST_00775,Speaker,3,Debit Card,USA,10,20.0,26.0,4.0,Yes,265,795,79.5,715.5,735.5,Accessories
TXN_0003020,2024-04-20,CUST_00756,Mouse,4,Credit Card,Japan,10,10.0,2.0,5.0,No,108,432,43.2,388.8,398.8,Peripherals
TXN_0000037,2024-04-20,CUST_00991,Keyboard,6,Debit Card,Canada,0,25.0,25.0,1.0,No,212,1272,0.0,1272.0,1297.0,Peripherals
TXN_0001184,2024-04-20,CUST_00891,Router,6,Apple Pay,France,5,20.0,17.0,5.0,No,231,1386,69.3,1316.7,1336.7,Networking
TXN_0001333,2024-04-20,CUST_00886,Laptop,5,Apple Pay,Germany,5,10.0,19.0,5.0,No,1029,5145,257.25,4887.75,4897.75,Electronics
TXN_0000646,2024-04-20,CUST_00732,Tablet,5,Credit Card,Canada,0,0.0,27.0,5.0,No,553,2765,0.0,2765.0,2765.0,Electronics
TXN_0002944,2024-04-20,CUST_00267,Webcam,8,PayPal,Australia,0,0.0,,4.0,Yes,147,1176,0.0,1176.0,1176.0,Peripherals
TXN_0003478,2024-04-20,CUST_00694,Mouse,1,Credit Card,Australia,0,5.0,7.0,4.0,No,117,117,0.0,117.0,122.0,Peripherals
TXN_0001224,2024-04-20,CUST_00855,Screen Protector,6,Bank Transfer,Canada,5,10.0,16.0,3.0,No,3,18,0.9,17.1,27.1,Accessories
TXN_0003001,2024-04-20,CUST_00920,Webcam,1,PayPal,Germany,10,10.0,27.0,5.0,No,68,68,6.800000000000001,61.2,71.2,Peripherals
TXN_0001200,2024-04-21,CUST_00936,Headphones,7,PayPal,Australia,15,20.0,3.0,4.0,Yes,218,1526,228.9,1297.1,1317.1,Accessories
TXN_0000345,2024-04-21,CUST_00696,Charger,9,PayPal,India,0,0.0,12.0,5.0,No,19,171,0.0,171.0,171.0,Accessories
TXN_0003002,2024-04-21,CUST_00563,Mouse,8,Apple Pay,Japan,0,25.0,19.0,4.0,No,9,72,0.0,72.0,97.0,Peripherals
TXN_0000383,2024-04-21,CUST_00916,Webcam,3,Google Pay,Canada,15,0.0,22.0,1.0,Yes,48,144,21.599999999999998,122.4,122.4,Peripherals
TXN_0000073,2024-04-21,CUST_00720,Mouse,7,Bank Transfer,Germany,0,15.0,6.0,3.0,No,101,707,0.0,707.0,722.0,Peripherals
TXN_0004278,2024-04-21,CUST_00356,Keyboard,6,Google Pay,France,0,20.0,16.0,4.0,Yes,188,1128,0.0,1128.0,1148.0,Peripherals
TXN_0003140,2024-04-21,CUST_00188,Mouse,7,Apple Pay,India,0,10.0,11.0,3.0,No,52,364,0.0,364.0,374.0,Peripherals
TXN_0002272,2024-04-21,CUST_00597,Screen Protector,9,Credit Card,Canada,10,20.0,5.0,5.0,Yes,89,801,80.10000000000001,720.9,740.9,Accessories
TXN_0001479,2024-04-21,CUST_00421,USB Cable,9,Debit Card,Germany,10,25.0,29.0,5.0,No,104,936,93.60000000000001,842.4,867.4,Accessories
TXN_0001436,2024-04-21,CUST_00513,Charger,3,Credit Card,Australia,15,15.0,29.0,4.0,No,133,399,59.849999999999994,339.15,354.15,Accessories
TXN_0004173,2024-04-21,CUST_00763,Charger,3,Debit Card,Canada,10,5.0,23.0,4.0,No,28,84,8.4,75.6,80.6,Accessories
TXN_0003959,2024-04-22,CUST_00029,Laptop,9,Bank Transfer,France,5,25.0,13.0,4.0,No,1042,9378,468.90000000000003,8909.1,8934.1,Electronics
TXN_0001911,2024-04-22,CUST_00126,Headphones,8,Apple Pay,Canada,20,10.0,11.0,,No,145,1160,232.0,928.0,938.0,Accessories
TXN_0001391,2024-04-22,CUST_00547,Keyboard,6,Apple Pay,Australia,0,10.0,15.0,3.0,No,182,1092,0.0,1092.0,1102.0,Peripherals
TXN_0001064,2024-04-22,CUST_00185,Laptop,9,PayPal,USA,10,5.0,29.0,4.0,No,979,8811,881.1,7929.9,7934.9,Electronics
TXN_0003371,2024-04-23,CUST_00246,Laptop,8,Credit Card,UK,5,15.0,24.0,1.0,No,950,7600,380.0,7220.0,7235.0,Electronics
TXN_0004684,2024-04-23,CUST_00944,Hard Drive,8,Apple Pay,Germany,15,15.0,20.0,5.0,No,100,800,120.0,680.0,695.0,Storage
TXN_0004142,2024-04-24,CUST_00129,USB Cable,9,Bank Transfer,UK,0,5.0,26.0,5.0,No,109,981,0.0,981.0,986.0,Accessories
TXN_0003161,2024-04-24,CUST_00924,Speaker,8,Bank Transfer,Japan,0,5.0,21.0,5.0,No,183,1464,0.0,1464.0,1469.0,Accessories
TXN_0004815,2024-04-24,CUST_00013,USB Cable,2,Credit Card,Japan,0,10.0,25.0,5.0,No,41,82,0.0,82.0,92.0,Accessories
TXN_0004403,2024-04-24,CUST_00887,Charger,3,Debit Card,Germany,15,20.0,29.0,5.0,No,6,18,2.6999999999999997,15.3,35.3,Accessories
TXN_0004707,2024-04-24,CUST_00755,USB Cable,1,Bank Transfer,Australia,15,15.0,29.0,5.0,No,85,85,12.75,72.25,87.25,Accessories
TXN_0004776,2024-04-24,CUST_00115,Webcam,6,Google Pay,India,0,10.0,22.0,4.0,No,88,528,0.0,528.0,538.0,Peripherals
TXN_0003525,2024-04-24,CUST_00322,Tablet,6,Debit Card,India,15,15.0,20.0,5.0,Yes,454,2724,408.59999999999997,2315.4,2330.4,Electronics
TXN_0000333,2024-04-25,CUST_00977,Smartphone,8,Google Pay,Germany,10,20.0,25.0,4.0,No,788,6304,630.4000000000001,5673.6,5693.6,Electronics
TXN_0002311,2024-04-25,CUST_00834,Webcam,9,Bank Transfer,Canada,15,10.0,19.0,,Yes,113,1017,152.54999999999998,864.45,874.45,Peripherals
TXN_0004587,2024-04-25,CUST_00929,Speaker,7,Apple Pay,France,15,20.0,25.0,2.0,No,259,1813,271.95,1541.05,1561.05,Accessories
TXN_0004336,2024-04-25,CUST_00541,Microphone,1,Google Pay,Australia,15,5.0,3.0,5.0,No,89,89,13.35,75.65,80.65,Peripherals
TXN_0000797,2024-04-25,CUST_00597,Speaker,6,Bank Transfer,Canada,5,10.0,24.0,5.0,No,241,1446,72.3,1373.7,1383.7,Accessories
TXN_0002745,2024-04-25,CUST_00308,Mouse,1,PayPal,Canada,5,15.0,4.0,3.0,No,142,142,7.1000000000000005,134.9,149.9,Peripherals
TXN_0002065,2024-04-26,CUST_00894,Hard Drive,4,Debit Card,Australia,0,20.0,24.0,4.0,No,147,588,0.0,588.0,608.0,Storage
TXN_0002372,2024-04-26,CUST_00919,Headphones,5,Bank Transfer,India,20,10.0,10.0,5.0,No,180,900,180.0,720.0,730.0,Accessories
TXN_0003159,2024-04-26,CUST_00775,Router,4,Credit Card,Australia,0,15.0,27.0,5.0,No,133,532,0.0,532.0,547.0,Networking
TXN_0004695,2024-04-26,CUST_00496,Screen Protector,6,Apple Pay,Canada,20,10.0,19.0,5.0,No,109,654,130.8,523.2,533.2,Accessories
TXN_0001369,2024-04-26,CUST_00366,Keyboard,3,Apple Pay,Canada,0,10.0,11.0,5.0,No,142,426,0.0,426.0,436.0,Peripherals
TXN_0001696,2024-04-26,CUST_00658,Webcam,7,PayPal,UK,10,10.0,,5.0,Yes,31,217,21.700000000000003,195.3,205.3,Peripherals
TXN_0002434,2024-04-27,CUST_00534,Laptop,6,Bank Transfer,USA,5,5.0,6.0,4.0,No,990,5940,297.0,5643.0,5648.0,Electronics
TXN_0002368,2024-04-27,CUST_00426,Charger,1,Credit Card,Germany,0,10.0,2.0,5.0,Yes,136,136,0.0,136.0,146.0,Accessories
TXN_0004328,2024-04-27,CUST_00297,Hard Drive,6,PayPal,Canada,5,5.0,24.0,2.0,No,211,1266,63.300000000000004,1202.7,1207.7,Storage
TXN_0002523,2024-04-27,CUST_00800,Smartphone,7,Credit Card,France,10,15.0,19.0,4.0,No,754,5278,527.8000000000001,4750.2,4765.2,Electronics
TXN_0002662,2024-04-27,CUST_00889,Headphones,4,Apple Pay,Japan,15,10.0,6.0,3.0,No,241,964,144.6,819.4,829.4,Accessories
TXN_0002196,2024-04-27,CUST_00611,Monitor,9,Debit Card,Japan,15,10.0,13.0,3.0,No,375,3375,506.25,2868.75,2878.75,Peripherals
TXN_0003044,2024-04-27,CUST_00576,Charger,4,Apple Pay,USA,15,25.0,2.0,3.0,Yes,36,144,21.599999999999998,122.4,147.4,Accessories
TXN_0004215,2024-04-27,CUST_00730,Headphones,8,Apple Pay,Canada,5,5.0,22.0,3.0,Yes,106,848,42.400000000000006,805.6,810.6,Accessories
TXN_0003449,2024-04-27,CUST_00673,Screen Protector,3,Google Pay,Canada,10,15.0,23.0,5.0,No,18,54,5.4,48.6,63.6,Accessories
TXN_0003811,2024-04-28,CUST_00493,Headphones,6,Bank Transfer,Canada,5,15.0,20.0,5.0,No,182,1092,54.6,1037.4,1052.4,Accessories
TXN_0003632,2024-04-28,CUST_00162,Webcam,9,Credit Card,Japan,0,0.0,12.0,5.0,No,81,729,0.0,729.0,729.0,Peripherals
TXN_0000580,2024-04-28,CUST_00817,Charger,5,Apple Pay,India,0,5.0,8.0,5.0,No,102,510,0.0,510.0,515.0,Accessories
TXN_0001665,2024-04-28,CUST_00491,Screen Protector,2,Debit Card,Germany,0,20.0,15.0,3.0,No,97,194,0.0,194.0,214.0,Accessories
TXN_0004550,2024-04-29,CUST_00979,Tablet,2,Debit Card,USA,10,5.0,12.0,4.0,No,470,940,94.0,846.0,851.0,Electronics
TXN_0003282,2024-04-29,CUST_00429,Hard Drive,7,Debit Card,India,0,5.0,22.0,4.0,No,210,1470,0.0,1470.0,1475.0,Storage
TXN_0000147,2024-04-29,CUST_00799,Microphone,2,Credit Card,India,10,25.0,17.0,5.0,No,111,222,22.200000000000003,199.8,224.8,Peripherals
TXN_0003404,2024-04-29,CUST_00706,Speaker,4,Bank Transfer,France,0,0.0,14.0,5.0,No,182,728,0.0,728.0,728.0,Accessories
TXN_0002430,2024-04-29,CUST_00611,Microphone,2,Apple Pay,UK,5,10.0,18.0,5.0,No,76,152,7.6000000000000005,144.4,154.4,Peripherals
TXN_0004728,2024-04-29,CUST_00858,Smartphone,6,Google Pay,Japan,0,0.0,29.0,4.0,No,816,4896,0.0,4896.0,4896.0,Electronics
TXN_0000893,2024-04-29,CUST_00021,Router,2,Credit Card,UK,5,0.0,27.0,5.0,Yes,219,438,21.900000000000002,416.1,416.1,Networking
TXN_0000046,2024-04-29,CUST_00790,Hard Drive,7,PayPal,USA,0,15.0,11.0,4.0,Yes,76,532,0.0,532.0,547.0,Storage
TXN_0001409,2024-04-29,CUST_00559,Hard Drive,3,Bank Transfer,UK,15,15.0,3.0,5.0,No,181,543,81.45,461.55,476.55,Storage
TXN_0004977,2024-04-29,CUST_00066,Keyboard,3,PayPal,Germany,0,0.0,25.0,2.0,No,195,585,0.0,585.0,585.0,Peripherals
TXN_0001982,2024-04-29,CUST_00770,Router,5,Bank Transfer,Canada,5,20.0,,,Yes,142,710,35.5,674.5,694.5,Networking
TXN_0004712,2024-04-29,CUST_00166,Keyboard,8,PayPal,Canada,15,5.0,14.0,5.0,No,163,1304,195.6,1108.4,1113.4,Peripherals
TXN_0002947,2024-04-29,CUST_00895,Headphones,8,Credit Card,India,15,15.0,7.0,2.0,No,221,1768,265.2,1502.8,1517.8,Accessories
TXN_0003382,2024-04-30,CUST_00037,Charger,8,Apple Pay,Australia,5,5.0,4.0,4.0,No,96,768,38.400000000000006,729.6,734.6,Accessories
TXN_0002965,2024-04-30,CUST_00460,Tablet,1,PayPal,Australia,5,15.0,18.0,,No,559,559,27.950000000000003,531.05,546.05,Electronics
TXN_0003005,2024-04-30,CUST_00712,Headphones,7,Debit Card,UK,0,20.0,,4.0,Yes,242,1694,0.0,1694.0,1714.0,Accessories
TXN_0003477,2024-05-01,CUST_00486,Microphone,7,Debit Card,Japan,10,5.0,26.0,4.0,No,196,1372,137.20000000000002,1234.8,1239.8,Peripherals
TXN_0000451,2024-05-02,CUST_00364,Charger,9,Credit Card,USA,15,20.0,20.0,5.0,No,9,81,12.15,68.85,88.85,Accessories
TXN_0003548,2024-05-02,CUST_00466,Screen Protector,4,Credit Card,Germany,0,10.0,24.0,5.0,No,88,352,0.0,352.0,362.0,Accessories
TXN_0003747,2024-05-02,CUST_00970,Headphones,1,Debit Card,Germany,10,5.0,23.0,4.0,No,116,116,11.600000000000001,104.4,109.4,Accessories
TXN_0002585,2024-05-02,CUST_00903,Headphones,7,Debit Card,Japan,0,20.0,13.0,5.0,No,133,931,0.0,931.0,951.0,Accessories
TXN_0000762,2024-05-02,CUST_00125,Hard Drive,3,Credit Card,Germany,0,10.0,21.0,,No,210,630,0.0,630.0,640.0,Storage
TXN_0004199,2024-05-02,CUST_00484,Webcam,4,Debit Card,UK,5,5.0,20.0,5.0,Yes,159,636,31.8,604.2,609.2,Peripherals
TXN_0002571,2024-05-02,CUST_00855,Tablet,5,Google Pay,Germany,0,10.0,29.0,5.0,Yes,492,2460,0.0,2460.0,2470.0,Electronics
TXN_0003426,2024-05-03,CUST_00881,Router,8,Google Pay,Germany,0,25.0,4.0,2.0,No,174,1392,0.0,1392.0,1417.0,Networking
TXN_0002055,2024-05-03,CUST_00587,Keyboard,3,Bank Transfer,Canada,0,5.0,13.0,,No,136,408,0.0,408.0,413.0,Peripherals
TXN_0003829,2024-05-03,CUST_00894,Router,8,Credit Card,Canada,0,15.0,,5.0,Yes,167,1336,0.0,1336.0,1351.0,Networking
TXN_0003883,2024-05-03,CUST_00133,Charger,2,PayPal,France,10,5.0,22.0,,No,76,152,15.200000000000001,136.8,141.8,Accessories
TXN_0000254,2024-05-03,CUST_00783,Monitor,9,Apple Pay,UK,15,10.0,24.0,4.0,No,454,4086,612.9,3473.1,3483.1,Peripherals
TXN_0001419,2024-05-03,CUST_00490,Hard Drive,4,Bank Transfer,Canada,0,5.0,6.0,4.0,No,138,552,0.0,552.0,557.0,Storage
TXN_0001702,2024-05-03,CUST_00179,Screen Protector,8,PayPal,Australia,0,10.0,12.0,,No,-13,-104,-0.0,-104.0,-94.0,Accessories
TXN_0004156,2024-05-03,CUST_00578,Headphones,7,PayPal,Australia,0,20.0,23.0,5.0,No,182,1274,0.0,1274.0,1294.0,Accessories
TXN_0004259,2024-05-03,CUST_00798,USB Cable,8,PayPal,India,0,0.0,1.0,1.0,No,4,32,0.0,32.0,32.0,Accessories
TXN_0001442,2024-05-04,CUST_00913,USB Cable,4,Debit Card,India,0,5.0,3.0,5.0,No,45,180,0.0,180.0,185.0,Accessories
TXN_0002863,2024-05-04,CUST_00774,Mouse,1,Google Pay,USA,0,10.0,29.0,4.0,No,82,82,0.0,82.0,92.0,Peripherals
TXN_0004727,2024-05-04,CUST_00502,Tablet,6,Bank Transfer,Australia,10,10.0,,5.0,Yes,571,3426,342.6,3083.4,3093.4,Electronics
TXN_0001988,2024-05-04,CUST_00330,Headphones,4,Credit Card,USA,0,0.0,24.0,5.0,No,120,480,0.0,480.0,480.0,Accessories
TXN_0001545,2024-05-04,CUST_00770,Keyboard,6,PayPal,USA,0,5.0,22.0,5.0,No,217,1302,0.0,1302.0,1307.0,Peripherals
TXN_0004436,2024-05-04,CUST_00062,Headphones,9,Bank Transfer,France,10,20.0,14.0,4.0,No,206,1854,185.4,1668.6,1688.6,Accessories
TXN_0000376,2024-05-04,CUST_00579,Router,9,Debit Card,UK,0,15.0,13.0,,No,151,1359,0.0,1359.0,1374.0,Networking
TXN_0000114,2024-05-04,CUST_00486,Keyboard,7,Debit Card,USA,5,20.0,10.0,4.0,No,186,1302,65.10000000000001,1236.9,1256.9,Peripherals
TXN_0002333,2024-05-04,CUST_00132,Headphones,1,Apple Pay,Japan,5,15.0,24.0,3.0,No,137,137,6.8500000000000005,130.15,145.15,Accessories
TXN_0003872,2024-05-05,CUST_00764,Hard Drive,9,PayPal,France,5,5.0,23.0,5.0,Yes,149,1341,67.05,1273.95,1278.95,Storage
TXN_0001246,2024-05-05,CUST_00706,Hard Drive,4,Google Pay,France,0,5.0,8.0,5.0,Yes,111,444,0.0,444.0,449.0,Storage
TXN_0001366,2024-05-05,CUST_00480,USB Cable,9,PayPal,Australia,0,10.0,18.0,5.0,Yes,58,522,0.0,522.0,532.0,Accessories
TXN_0002540,2024-05-05,CUST_00461,USB Cable,1,Google Pay,UK,5,15.0,1.0,5.0,Yes,-10,-10,-0.5,-9.5,5.5,Accessories
TXN_0002664,2024-05-05,CUST_00984,Microphone,2,Google Pay,India,10,20.0,24.0,5.0,No,64,128,12.8,115.2,135.2,Peripherals
TXN_0003925,2024-05-06,CUST_00862,USB Cable,3,Debit Card,France,0,20.0,1.0,3.0,No,7,21,0.0,21.0,41.0,Accessories
TXN_0003855,2024-05-06,CUST_00711,Keyboard,6,Apple Pay,France,10,5.0,14.0,4.0,No,185,1110,111.0,999.0,1004.0,Peripherals
TXN_0003191,2024-05-06,CUST_00189,Speaker,8,Credit Card,India,15,10.0,26.0,1.0,Yes,213,1704,255.6,1448.4,1458.4,Accessories
TXN_0001731,2024-05-06,CUST_00118,Laptop,1,Apple Pay,Germany,10,5.0,22.0,2.0,No,1011,1011,101.10000000000001,909.9,914.9,Electronics
TXN_0002843,2024-05-06,CUST_00509,Screen Protector,3,Google Pay,Australia,15,25.0,26.0,4.0,No,30,90,13.5,76.5,101.5,Accessories
TXN_0000022,2024-05-06,CUST_00266,Screen Protector,5,Credit Card,India,0,0.0,23.0,,No,-2,-10,-0.0,-10.0,-10.0,Accessories
TXN_0000601,2024-05-06,CUST_00903,Smartphone,6,Bank Transfer,USA,0,5.0,25.0,3.0,No,780,4680,0.0,4680.0,4685.0,Electronics
TXN_0004397,2024-05-07,CUST_00112,Laptop,3,Debit Card,India,0,15.0,21.0,4.0,Yes,971,2913,0.0,2913.0,2928.0,Electronics
TXN_0001464,2024-05-07,CUST_00283,Smartphone,4,PayPal,UK,5,15.0,16.0,5.0,No,803,3212,160.60000000000002,3051.4,3066.4,Electronics
TXN_0001528,2024-05-07,CUST_00229,Router,7,Bank Transfer,UK,5,10.0,11.0,4.0,No,182,1274,63.7,1210.3,1220.3,Networking
TXN_0000095,2024-05-07,CUST_00909,Tablet,1,PayPal,India,5,10.0,7.0,2.0,No,470,470,23.5,446.5,456.5,Electronics
TXN_0000529,2024-05-07,CUST_00552,Monitor,4,PayPal,UK,0,10.0,4.0,5.0,No,435,1740,0.0,1740.0,1750.0,Peripherals
TXN_0003915,2024-05-07,CUST_00837,Microphone,9,PayPal,Australia,0,15.0,14.0,4.0,Yes,148,1332,0.0,1332.0,1347.0,Peripherals
TXN_0002458,2024-05-07,CUST_00278,Screen Protector,4,Bank Transfer,Canada,0,20.0,14.0,5.0,No,50,200,0.0,200.0,220.0,Accessories
TXN_0004966,2024-05-08,CUST_00690,Microphone,1,Google Pay,Canada,0,25.0,6.0,3.0,No,103,103,0.0,103.0,128.0,Peripherals
TXN_0004067,2024-05-08,CUST_00486,USB Cable,8,PayPal,Germany,0,5.0,28.0,1.0,Yes,2,16,0.0,16.0,21.0,Accessories
TXN_0002125,2024-05-08,CUST_00115,Router,4,Credit Card,India,15,5.0,24.0,,No,190,760,114.0,646.0,651.0,Networking
TXN_0002412,2024-05-08,CUST_00984,Mouse,5,Google Pay,Canada,0,5.0,27.0,1.0,No,139,695,0.0,695.0,700.0,Peripherals
TXN_0004435,2024-05-08,CUST_00386,Microphone,9,Bank Transfer,Japan,10,15.0,25.0,5.0,No,127,1143,114.30000000000001,1028.7,1043.7,Peripherals
TXN_0003520,2024-05-08,CUST_00497,Hard Drive,5,Debit Card,Germany,0,20.0,5.0,5.0,Yes,161,805,0.0,805.0,825.0,Storage
TXN_0002880,2024-05-08,CUST_00693,Speaker,2,Apple Pay,Germany,0,10.0,9.0,5.0,No,220,440,0.0,440.0,450.0,Accessories
TXN_0003245,2024-05-08,CUST_00399,Hard Drive,9,Debit Card,USA,0,0.0,22.0,3.0,No,130,1170,0.0,1170.0,1170.0,Storage
TXN_0002060,2024-05-08,CUST_00979,Mouse,6,Bank Transfer,India,20,10.0,14.0,5.0,No,36,216,43.2,172.8,182.8,Peripherals
TXN_0003147,2024-05-08,CUST_00459,Keyboard,3,Bank Transfer,France,5,10.0,1.0,5.0,Yes,98,294,14.700000000000001,279.3,289.3,Peripherals
TXN_0001300,2024-05-08,CUST_00440,Smartphone,2,Apple Pay,UK,0,5.0,6.0,5.0,No,863,1726,0.0,1726.0,1731.0,Electronics
TXN_0003961,2024-05-09,CUST_00523,USB Cable,7,Bank Transfer,Japan,20,20.0,10.0,4.0,No,91,637,127.4,509.6,529.6,Accessories
TXN_0002001,2024-05-09,CUST_00267,Webcam,4,Google Pay,France,15,25.0,5.0,,No,74,296,44.4,251.6,276.6,Peripherals
TXN_0001775,2024-05-09,CUST_00956,Router,9,Bank Transfer,Japan,10,25.0,10.0,4.0,No,216,1944,194.4,1749.6,1774.6,Networking
TXN_0002019,2024-05-09,CUST_00824,Tablet,2,Apple Pay,UK,0,10.0,15.0,5.0,No,520,1040,0.0,1040.0,1050.0,Electronics
TXN_0004320,2024-05-09,CUST_00954,Mouse,7,Bank Transfer,Japan,0,0.0,1.0,4.0,Yes,87,609,0.0,609.0,609.0,Peripherals
TXN_0004542,2024-05-09,CUST_00896,Monitor,7,Debit Card,France,5,20.0,16.0,4.0,No,410,2870,143.5,2726.5,2746.5,Peripherals
TXN_0004123,2024-05-10,CUST_00988,Keyboard,1,Apple Pay,France,15,25.0,20.0,1.0,No,219,219,32.85,186.15,211.15,Peripherals
TXN_0000618,2024-05-10,CUST_00122,Screen Protector,5,Bank Transfer,Canada,5,5.0,21.0,2.0,No,100,500,25.0,475.0,480.0,Accessories
TXN_0003720,2024-05-10,CUST_00416,Headphones,5,Credit Card,Japan,0,20.0,6.0,5.0,No,124,620,0.0,620.0,640.0,Accessories
TXN_0002085,2024-05-11,CUST_00542,Tablet,3,PayPal,Germany,0,10.0,9.0,5.0,No,476,1428,0.0,1428.0,1438.0,Electronics
TXN_0001457,2024-05-11,CUST_00920,Hard Drive,1,Credit Card,India,5,0.0,1.0,5.0,No,179,179,8.950000000000001,170.05,170.05,Storage
TXN_0000494,2024-05-11,CUST_00819,Mouse,6,Credit Card,UK,0,0.0,20.0,5.0,No,72,432,0.0,432.0,432.0,Peripherals
TXN_0001964,2024-05-11,CUST_00521,Screen Protector,1,Apple Pay,Australia,10,25.0,20.0,5.0,No,29,29,2.9000000000000004,26.1,51.1,Accessories
TXN_0002466,2024-05-11,CUST_00803,Laptop,2,Debit Card,Australia,0,20.0,10.0,1.0,No,981,1962,0.0,1962.0,1982.0,Electronics
TXN_0003437,2024-05-11,CUST_00697,Tablet,5,Credit Card,India,10,15.0,21.0,4.0,No,478,2390,239.0,2151.0,2166.0,Electronics
